address,agent_address1,agent_email,agent_lat,agent_lng,agent_mobile,agent_name,agent_phone,building_type,deposit,description,elevator,floor,floor_all,image,lat,lng,local1,local2,local3,manage_cost,manage_cost_inc,movein_date,near_subways,options,parking,pets_text,room_direction_text,room_type,sales_type,service_type,size,size_m2,title,updated_at2,user_intro,user_name,url
서울시 강남구 논현동 32-11 ,"서울특별시 서초구 사평대로53길 14-1 , 1층(반포동)",woopers@nate.com,37.505081,127.021797,010-9138-1122,오렌지하우스공인중개사사무소(김승식),02-512-4243,다세대건물,500,"* 저희 오렌지하우스 부동산은 100% 실매물,실가격만 중개합니다.


*깔끔한 분리형원룸

*쾌적한 주거환경(학동공원 도보1분거리)

*편리한 주차시설(일렬주차)선착순

*관리소장님상주(시설물 즉시수리및 택배보관)

*방범,치안 매우좋음(고급빌라존)

*주변의 각종편의시설


21.11.01에 직방에 등록된 매물입니다.",없음,2층,3층,"https://ic.zigbang.com/ic/items/29142927/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29142927/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29142927/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29142927/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29142927/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29142927/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29142927/7.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29142927/8.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29142927/9.jpg?w=400&h=300&q=70&a=1",37.517360,127.027491,서울시,강남구,논현동,7만원,-,즉시 입주,"학동역(7호선), 신사역(3호선), 논현역(7호선)","에어컨,신발장,싱크대",가능,확인필요,남향,분리형 원룸,월세,원룸,10.5,34.71,"*학동공원주변(고급빌라존),일렬주차, 쾌적한 분리형원룸",2021-11-01,"*저희 오렌지하우스부동산은 100% 실매물,실가격만 중개합니다.

*실시간 실매물 업데이트 시스템 
*강남,서초,송파 서울전지역 최대의매물 정보확인 
*전문 공인중개사를 통한 책임.신뢰중개 
*신속,정확한 깔끔한 업무처리 ",대표공인중개사 김승식,https://zigbang.com/home/oneroom/items/29142927
서울시 강남구 논현동 150-13 ,서울 강남구 역삼동 671-31,banhadahouse@gmail.com,37.504435,127.038318,010-6710-6467,반하다공인중개사사무소(전용주),02-567-6467,다세대건물,100,"🎯 한줄평 Review
⭐리모델링 완료, 가성비 갑 원룸

🎯 위치 & 교통 Location & Transportation
 ✔ 학동역(7호선),  언주역(9호선)

🎯 특징 Features
 ✔화이트 톤 깔끔한 가성비 원룸
 ✔넓은 수납공간

🎯 편의 시설 Parking & Amenities
  ✔ 병원 / 편의점 / 세탁소 인접으로 편리

📢3개월 계약 기준
21.11.01에 직방에 등록된 매물입니다.",없음,4층,5층,"https://ic.zigbang.com/ic/items/29271235/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271235/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271235/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271235/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271235/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271235/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271235/7.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271235/8.jpg?w=400&h=300&q=70&a=1",37.510550,127.028703,서울시,강남구,논현동,10만원,TV,즉시 입주,"학동역(7호선), 언주역(9호선), 논현역(7호선)","에어컨,냉장고,세탁기,인덕션,전자레인지,침대,옷장,신발장,싱크대",불가능,확인필요,남동향,오픈형 원룸,월세,원룸,10.5,34.71,🟥결🟧벽🟨증🟩수🟦준🟪,2021-11-01,"📌 강남 원룸, 투룸, 빌라, 오피스텔, 아파트, 상가 종목별 담당자 최다 매물 보유

📌 실시간 매물 업데이트/조건에 따른 필터링 시스템

📌 월세 및 보증금 최대 협의

📌 100% 실제 촬영한 무보정 실사진

📌 학생/여성 전용 안심매물 보유

📌 We are able to communicate in your native language! Feel free to call or text me anytime :) 

📌本公司有会说中文的职员随时联系我们",대표공인중개사 전용주,https://zigbang.com/home/oneroom/items/29271235
서울시 강남구 대치동 900-46 ,서울특별시 강남구 삼성로75길 42 1층(대치동),gnmyungga@naver.com,37.502704,127.054718,010-5300-7325,명가공인중개사사무소(권혁석),02-566-4144,다세대건물,3000,"1. 방 구조

- 풀옵션 오픈형원룸 구조

- 내부 넓고, 깔끔하며, 옵션 잘되어 있음

- 지하주차장 有

- 유료 1대, 주차비 : 1대당 5만원



2. 옵션

- 에어컨, 옷장, 세탁기, 냉장고, TV, 침대, 싱크대, 가스렌지, 신발장



3. 주변 환경 및 교통편

- 조용한 주택가 안에 위치

- 주변 편의시설 매우 잘되어있어 생활편리함

- 선릉역 도보이용가능
21.10.28에 직방에 등록된 매물입니다.",없음,4층,4층,"https://ic.zigbang.com/ic/items/29078581/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29078581/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29078581/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29078581/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29078581/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29078581/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29078581/7.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29078581/8.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29078581/9.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29078581/10.jpg?w=400&h=300&q=70&a=1",37.503104,127.053753,서울시,강남구,대치동,5만원,-,2021. 11. 09 이후,"선릉역(2호선,분당선), 한티역(분당선), 삼성역(2호선)","에어컨,냉장고,세탁기,가스레인지,침대,옷장,신발장,싱크대",가능,확인필요,서향,오픈형 원룸,월세,원룸,10.3,34.12,"옥탑 넓은 원룸, 내부깔끔, 풀옵션, 선릉역",2021-10-28,"〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

실방 직접 촬영하고, 확인한 매물만 
중개하고 있습니다.
 
내집을 구한다는 마음으로 정직하게
중개해드리겠습니다.

친절히 상담해드리니 부담없이 
언제든 연락주세요

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓",대표공인중개사 권혁석,https://zigbang.com/home/oneroom/items/29078581
서울시 송파구 송파동 85-10 ,"서울특별시 송파구 백제고분로39길 12 103호 (석촌동, 서희빌딩)",latefall--@hanmail.net,37.505477,127.104957,010-6711-4006,금탑공인중개사사무소(임창미),02-418-9877,다세대건물,1000,"🎈 실사진입니다~
🎈 실사용면적 11평
🎈 12자 장롱도 들어가고 남을 충분한 방크기
🎈 반듯한 다용도실
🎈 리뉴얼후 첫입주
🎈 병렬주차 방식으로 편리
🎈 공동현관과 해당세대 도어락 설치
🎈 8,9호선 도보 3분으로 초역세권
🎈 신혼부부가 살아도 될만한 크기!!
21.11.01에 직방에 등록된 매물입니다.",있음,3층,6층,"https://ic.zigbang.com/ic/items/29216003/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/7.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/8.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/9.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/10.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/11.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29216003/12.jpg?w=400&h=300&q=70&a=1",37.505420,127.109625,서울시,송파구,송파동,7만원,-,즉시 입주,"석촌역(8호선,9호선), 송파나루역(9호선), 송파역(8호선)","에어컨,냉장고,세탁기,인덕션,신발장,싱크대",가능,확인필요,북동향,분리형 원룸,월세,원룸,10.1,33.45,"✔✔ 대형원룸, 병렬주차, 올수리",2021-11-01,"저희 금탑공인중개사는 허위매물없이 실매물로만 손님 여러분께 최선을 다해 보답해 드리겠습니다. 
회원업소간 공동 네트웍으로 one stop 서비스를 실시간 제공하며, 
다년간의 노하우로 차별화된 중개와 맞춤 중개를 약속하겠습니다.
언제든지 연락주세요~~~^^




",대표공인중개사 임창미,https://zigbang.com/home/oneroom/items/29216003
서울시 서초구 잠원동 10-18 ,서울특별시 강남구 역삼로17길 9 101호(역삼동),0202jane@naver.com,37.495520,127.035802,010-9579-2680,에이스하우징공인중개사사무소(김미자),010-3729-2680,다세대건물,2000,"📢 입지조건
   🅰 대중교통 이용에 편리한 위치 (지하철, 버스등)
   🅰 안전을 대비한 인근 CCTV 배치

📢 주변환경
   🅰 조용한생활이 가능한 주택가에 위치
   🅰 편리한 주변 편의시설
         ( 편의점, 마트, 약국, 미용실등 )

📢 특징
   🅰 꾸준하고 꼼꼼하게 관리한 컨디션좋은 원룸
   🅰 여러매물중 가성비 훌륭한 원룸
   🅰 상태좋은 옵션들과 채광좋고 환기잘되는 원룸

📢 주차
   🅰 주차는 1대 가능합니다

📢 12개월이상 계약가능한 일반월세 원룸입니다
21.10.30에 직방에 등록된 매물입니다.",없음,2층,4층,"https://ic.zigbang.com/ic/items/29254502/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29254502/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29254502/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29254502/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29254502/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29254502/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29254502/7.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29254502/8.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29254502/9.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29254502/10.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29254502/11.jpg?w=400&h=300&q=70&a=1",37.516503,127.017641,서울시,서초구,잠원동,10만원,-,즉시 입주,"신사역(3호선), 잠원역(3호선), 논현역(7호선)","에어컨,냉장고,세탁기,인덕션,침대,옷장,신발장,싱크대",가능,확인필요,남서향,분리형 원룸,월세,원룸,10,33.06,🎯취향저격원룸🎯🌈Click🌈,2021-10-30,"🟥 강남구, 서초구, 송파구 전,월세 전문부동산입니다
   (서울시 매물다수 보유)

🟥 허위매물없는 부동산중개를 약속합니다.

🟥 24시간 상담가능

🟥 단기임대 풀옵션광고는 평균적으로
     보증금 500만이하 // 3개월 기본계약
     입주날짜 최소 일주일이내 계약가능

🟥 일반임대 광고는 평균적으로
     보증금 500만이상 //12개월 이상 계약
",대표공인중개사 김미자,https://zigbang.com/home/oneroom/items/29254502
서울시 마포구 서교동 346-15 ,서울특별시 마포구 와우산로29길 40,kimminzoo@cyworld.com,37.555556,126.928058,010-2087-1426,주식회사집토스부동산중개(분사무소)(김민주),02-2289-8838,다세대건물,2000,"투룸에 이가격 찾기 힘듭니다 아마도 문의가 많이 올꺼같아 관심있으신 분은 빨리 겟 하시는게 좋을 꺼 같아요

💛 공인중개사 확인 매물 💛

❤️ 서울/경기 16개 지점 집토스 '직영' 부동산
❤️ 100% 실매물 실사진, 100% 중개사 직접답사
❤️ 마포, 서대문구 약 1만 6천개 매물 보유 중!!
❤️ 문의 카카오:whskflwk123 (조나리자123) 번호 : 010-7658-8430 / 010-4022-9688
21.11.01에 직방에 등록된 매물입니다.",없음,1층,4층,"https://ic.zigbang.com/ic/items/29271171/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271171/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271171/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271171/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271171/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271171/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271171/7.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271171/8.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29271171/9.jpg?w=400&h=300&q=70&a=1",37.555615,126.923991,서울시,마포구,서교동,7만원,수도,즉시 입주,"홍대입구역(2호선,경의선,공항철도), 상수역(6호선), 합정역(2호선,6호선)","에어컨,냉장고,세탁기,가스레인지,전자레인지",불가능,확인필요,남향,분리형 원룸,월세,원룸,10,33.06,🌸투룸🌸1층 편의점🌸초역세권🌸이쁜방,2021-11-01,"안녕하세요. 집토스 직영부동산 입니다. 
언제나 발 빠르고 서울 전역에 5만개 이상의 매물 데이터를 보유하여
항상 디테일 한 매물 리스트 업을 통해 고객 만족 서비스를 제공하는 부동산입니다.
일반 부동산 과 차별화 된 서비스로 안전하고 꼼꼼하게 계약을 진행해드리고 더불어 
일반 부동산에 없는 매물도 집토스에는 다 있습니다. 광고 매물 이외에도 수 많은 매물이 
있어 조건에 맞는 집을 가장 정확하고 신속하게 캐치하여 보여드릴 수 있으니 많은 문의 부탁드립니다.
사무실 : 02-6954-7667 대표 : 010-5604-1426",중개보조원 조재영,https://zigbang.com/home/oneroom/items/29271171
서울시 강남구 논현동 150-15 ,"서울 강남구 테헤란로32길 20, 1층(역삼동)",gangnambang@daum.net,37.500030,127.039906,010-3795-0188,강남방공인중개사사무소(김남길),010-3795-0188,다세대건물,85,"💥  직접 찍은 사진을 매일매일 
      실제로 업로드하고 있습니다.


☢ 내.외부의 구조와 인테리어 상태

☛ 원룸 분리형 구조입니다
☛ 부분 리모델링으로 컨디션 좋아요
☛ 베란다가 있어 실용적인 구조입니다


☢ 위치 및 주변교통 상황

☛ 논현초등학교 블럭에 위치해있습니다 
☛ 학동역 도보거리 역세권입니다
☛ 주택가에 위치하여 조용한 주변환경


☢ 주변에 있는 편의시설 

☛ 병원,약국,은행, 세탁소, 편의점, 미용실등이
     위치해있습니다.


☢ 주차 가능여부

☛ 주차 1대 가능합니다


💥 단기풀옵션은 기본 3개월 계약이고, 임대인과 
      협의를 통하여 1~2개월도 가능합니다.


21.11.01에 직방에 등록된 매물입니다.",없음,2층,4층,"https://ic.zigbang.com/ic/items/29266374/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29266374/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29266374/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29266374/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29266374/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29266374/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29266374/7.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29266374/8.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29266374/9.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29266374/10.jpg?w=400&h=300&q=70&a=1",37.510352,127.029334,서울시,강남구,논현동,8만원,-,즉시 입주,"학동역(7호선), 언주역(9호선), 논현역(7호선)","에어컨,냉장고,세탁기,가스레인지,전자레인지,책상,책장,침대,옷장,신발장,싱크대",가능,확인필요,남서향,분리형 원룸,월세,원룸,10,33.06,🔴💯강남방착한가격💯🔴 리모델링 완료 미닫이분리,2021-11-01,"💭 정성과 신뢰로 보답하는 진실한 부동산이 되겠습니다.
💭 연중무휴로 언제나 상담/중개 가능합니다.
💭 직원들이 발로 뛰며 직접 찍은 사진입니다.
💭 English,日本語,中國語 OK!
💭 강남 전지역 픽업 가능합니다.

💭 원룸/투룸/쓰리룸/오피스텔/아파트 모든 물건 보유
  카카오톡 : 0 1 0 3 7 9 5 0 1 8 8  ",대표공인중개사 김남길,https://zigbang.com/home/oneroom/items/29266374
서울시 동대문구 전농동 213-20 ,서울특별시 동대문구 전농로 209 (전농동),jo29694631@hanmail.net,37.582851,127.053733,010-3437-7188,시립대공인중개사사무소(이상현),02-2245-7927,다세대건물,1000,"◆ 방이 굉장히 넓습니다~ 베란다 남향입니다 환기도 좋습니다 입주! 서두르세요 

◆ 시립대정문 근처 5분정도 거리에 위치해있구요~ 

◆ 청량리역 5분거리에 위치해 있습니다 

21.10.30에 직방에 등록된 매물입니다.",없음,2층,3층,"https://ic.zigbang.com/ic/items/29183162/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/7.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/8.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/9.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/10.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/11.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29183162/12.jpg?w=400&h=300&q=70&a=1",37.580059,127.051800,서울시,동대문구,전농동,5만원,"수도,인터넷,TV",즉시 입주,"청량리역(1호선,중앙선), 신답역(2호선), 회기역(1호선,중앙선)","에어컨,냉장고,세탁기,가스레인지,전자레인지,침대,싱크대",가능,확인필요,동향,분리형 원룸,월세,원룸,10,33.06,★베란다포함 분리형 ★주차가능 ★10평크기(운동장),2021-10-30,"시립대 학부생들의 보금자리를 위해 
① 【시립대부동산】원룸건물 계약건수 , 등급구분.
② 【시립대부동산】원룸은 정문과 중문 집중관리.
③ 【시립대부동산】빌라 아파트등 그래프로 구현.
④ 【시립대부동산】주택매매가등 직접 지도제작.
⑤ 【시립대부동산】빅테이타를 체계적으로 관리.
⑥ 【시립대부동산】이지역 모든 매물 상담 환영.
",소속공인중개사 이원욱,https://zigbang.com/home/oneroom/items/29183162
서울시 강남구 논현동 140-10 ,서울 강남구 역삼동 671-31,banhadahouse@gmail.com,37.504435,127.038318,010-6710-6467,반하다공인중개사사무소(전용주),02-567-6467,다세대건물,70,"🎯 한줄평 Review
⭐내부 리모델링 완료! 합리적인 선택을 위한 매물

🎯 위치 & 교통 Location & Transportation
✔논현역(7호선), 신논현역(9호선), 학동역(7호선)

🎯 특징 Features
✔구옥 가격에 신축급 리모델링, 가성비 끝판왕!
✔분리형 원룸으로 쾌적한 생활 가능!!

🎯 주차 & 편의 시설 Parking & Amenities
✔ 총 주차 5대, 해당 세대 선착순 주차가능
✔ 병원 / 편의점 / 세탁소 인접으로 편리

📢 3개월 계약 기준/1~2개월 협의 후 가능
21.10.29에 직방에 등록된 매물입니다.",없음,4층,4층,"https://ic.zigbang.com/ic/items/29240234/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29240234/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29240234/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29240234/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29240234/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29240234/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29240234/7.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29240234/8.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29240234/9.jpg?w=400&h=300&q=70&a=1",37.510273,127.025153,서울시,강남구,논현동,10만원,TV,2021. 04. 25 이후,"논현역(7호선), 신논현역(9호선), 학동역(7호선)","에어컨,냉장고,세탁기,가스레인지,전자레인지,침대,옷장,신발장,싱크대",가능,확인필요,남향,분리형 원룸,월세,원룸,10,33.06,🟥에🟧이🟨스🟩매🟦물🟪,2021-10-29,"📌 강남 원룸, 투룸, 빌라, 오피스텔, 아파트, 상가 종목별 담당자 최다 매물 보유

📌 실시간 매물 업데이트/조건에 따른 필터링 시스템

📌 월세 및 보증금 최대 협의

📌 100% 실제 촬영한 무보정 실사진

📌 학생/여성 전용 안심매물 보유

📌 We are able to communicate in your native language! Feel free to call or text me anytime :) 

📌本公司有会说中文的职员随时联系我们",대표공인중개사 전용주,https://zigbang.com/home/oneroom/items/29240234
서울시 동작구 상도1동 327-1 ,서울 동작구 상도1동 450-3,skyzzang2020@naver.com,37.502397,126.950843,010-3754-5257,스카이공인중개사사무소(이연우),02-824-4080,다세대건물,10000,"⭐ 방1+거실1 / 융자없는 풀옵션 1.5룸 ⭐

 🧿 교 통 / 환 경
＃ 7호선 상도역 도보10분 
＃ 중대후문 도보6분 / 숭실대정문 도보10분
＃ 유흥시설 없이 주거환경 우수한 주택가입니다.
＃ 인근으로 상도시장이 있어 생활 편리합니다.

  🧿 이 집의 특징
＃ 융자없이 권리관계 안전하고 깨끗합니다.
＃ 방1+거실1로 이루어진 정통 1.5룸입니다.
＃ 기본 가전 풀옵션으로 제공됩니다.
＃ 7호선 직장인 및 학생분들 거주하시기 좋습니다.
＃ 대출은 ""중기청80%""와 ""카카오90%""만 가능합니다.
＃ 주차 및 애완동물은 불가입니다.ㅠㅜ

 🧿 보 안
＃ 1층현관 및 세대별 도어락으로 2중보안입니다.
＃ 건물 곳곳에 cctv 완비되어 있습니다.


🏃💨💨
21.10.29에 직방에 등록된 매물입니다.",없음,2층,3층,"https://ic.zigbang.com/ic/items/29247121/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29247121/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29247121/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29247121/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29247121/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29247121/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29247121/7.jpg?w=400&h=300&q=70&a=1",37.502522,126.952610,서울시,동작구,상도1동,5만원,"수도,인터넷",2021. 11. 10 이후,"상도역(7호선), 숭실대입구역(7호선), 노들역(9호선)","에어컨,냉장고,세탁기,가스레인지,신발장,싱크대",불가능,확인필요,남향,분리형 원룸,월세,원룸,10,33.06,🧿상도역1.5룸⭐융자없는집🧿보증금대출가^^,2021-10-29,"🧿24시 카톡상담 ID : skyblue205 🧿
🧿카카오톡 검색창에 ""상도 스카이""🧿

저희 스카이부동산은 ""전직원 모두 공인중개사""로 
구성되어 있습니다.

10년 가까운 중개경력을 통해 동작구 내 다양하고 
많은 매물을 보유하고 있으며, 
젊고 실력있는 중개사들이 모여 정직하고 성실하게 중개합니다.

한번 맺은 고객님과의 인연을 소중하게 생각합니다.
언제든 편히 문의주세요.^^",대표공인중개사 이연우,https://zigbang.com/home/oneroom/items/29247121
서울시 강남구 역삼동 742-30 ,서울특별시 강남구 선릉로 555 ,rhkdals3179@naver.com,37.507988,127.044823,010-2738-3199,도담공인중개사사무소(김광민),010-2738-3199,다세대건물,1000,"✔ 역삼역, 강남역 도보5분

✔ 마트, 카페 등 편의시설 인접 

✔ 깔끔한 분리형! + 베란다

✔ 에어컨, 세탁기, 냉장고, 옷장, 싱크대, 가스렌지, 베란다

✔ 조용한 주거환경 보안good!

✔ 올수리해서 깔끔하고 컨디션 최상급

✔ 남향이라 채광 최상급 

✔ 즉시 입주 가능	
21.11.01에 직방에 등록된 매물입니다.",없음,2층,3층,"https://ic.zigbang.com/ic/items/29274010/1.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29274010/2.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29274010/3.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29274010/4.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29274010/5.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29274010/6.jpg?w=400&h=300&q=70&a=1,https://ic.zigbang.com/ic/items/29274010/7.jpg?w=400&h=300&q=70&a=1",37.495867,127.034597,서울시,강남구,역삼동,5만원,-,즉시 입주,"역삼역(2호선), 강남역(2호선,신분당선), 언주역(9호선)","에어컨,냉장고,세탁기,가스레인지,책상,옷장,신발장,싱크대",불가능,확인필요,남향,분리형 원룸,월세,원룸,10,33.06,🌟넓은 분리형+베란다🌟선착순 서두르세요👍,2021-11-01,"a.k.a 계약머신❗
자격증 보유현황 공인중개사, 부동산 권리분석사, 도시계획기사👌
도시계획학 관점에서 최적의 입지와
권리 분석을 통한 안전한 집을 공인중개사가 중개해드립니다.
직접 촬영한 100% 실매물!! 허위광고 ❌
언제든지 편하게 문의주세요💚",대표공인중개사 김광민,https://zigbang.com/home/oneroom/items/29274010
